Year	Province	Division	District	Crime Type	Crime No	Population	Normalised/100000
2002	Punjab	Multan	Lodhran	Dacoity	6	1304000	0.460122699
2002	Punjab	Multan	Lodhran	Robbery	61	1304000	4.67791411
2002	Punjab	Multan	Lodhran	Burglary	117	1304000	8.972392638
2002	Punjab	Multan	Lodhran	Motor Vehicles Theft	15	1304000	1.150306748
2002	Punjab	Multan	Lodhran	Cattle Theft	65	1304000	4.984662577
2002	Punjab	Multan	Lodhran	Ordinary Thefts	21	1304000	1.610429448
2002	Punjab	Multan	Lodhran	Misc.	2892	1304000	221.7791411
2002	Punjab	Multan	Vehari	All Reported	6899	2322000	297.1145564
2002	Punjab	Multan	Vehari	Murder	113	2322000	4.866494401
2002	Punjab	Multan	Vehari	Attempted Murder	73	2322000	3.143841516
2002	Punjab	Multan	Vehari	Hurt	674	2322000	29.02670112
2002	Punjab	Multan	Vehari	Rioting	4	2322000	0.172265289
2002	Punjab	Multan	Vehari	Assault on Govt. Servants	73	2322000	3.143841516
2002	Punjab	Multan	Vehari	Rape	36	2322000	1.550387597
2002	Punjab	Multan	Vehari	Kidnapping/ Abduction	187	2322000	8.053402239
2002	Punjab	Multan	Vehari	Dacoity	29	2322000	1.248923342
2002	Punjab	Multan	Vehari	Robbery	123	2322000	5.297157623
2002	Punjab	Multan	Vehari	Burglary	238	2322000	10.24978467
2002	Punjab	Multan	Vehari	Motor Vehicles Theft	89	2322000	3.83290267
2002	Punjab	Multan	Vehari	Cattle Theft	154	2322000	6.632213609
2002	Punjab	Multan	Vehari	Ordinary Thefts	41	2322000	1.765719208
2002	Punjab	Multan	Vehari	Misc.	5065	2322000	218.1309216
2002	Punjab	Multan	Sahiwal	All Reported	5116	2005000	255.1620948
2002	Punjab	Multan	Sahiwal	Murder	142	2005000	7.082294264
2002	Punjab	Multan	Sahiwal	Attempted Murder	151	2005000	7.53117207
2002	Punjab	Multan	Sahiwal	Hurt	603	2005000	30.07481297
2002	Punjab	Multan	Sahiwal	Rioting	1	2005000	0.049875312
2002	Punjab	Multan	Sahiwal	Assault on Govt. Servants	14	2005000	0.698254364
2002	Punjab	Multan	Sahiwal	Rape	29	2005000	1.44638404
2002	Punjab	Multan	Sahiwal	Kidnapping/ Abduction	163	2005000	8.12967581
2002	Punjab	Multan	Sahiwal	Dacoity	46	2005000	2.294264339
2002	Punjab	Multan	Sahiwal	Robbery	164	2005000	8.179551122
2002	Punjab	Multan	Sahiwal	Burglary	300	2005000	14.96259352
2002	Punjab	Multan	Sahiwal	Motor Vehicles Theft	111	2005000	5.536159601
2002	Punjab	Multan	Sahiwal	Cattle Theft	216	2005000	10.77306733
2002	Punjab	Multan	Sahiwal	Ordinary Thefts	77	2005000	3.840399002
2002	Punjab	Multan	Sahiwal	Misc.	3099	2005000	154.563591
2002	Punjab	Multan	Pakpattan	All Reported	3584	1419000	252.572234
2002	Punjab	Multan	Pakpattan	Murder	85	1419000	5.990133897
2002	Punjab	Multan	Pakpattan	Attempted Murder	86	1419000	6.060606061
2002	Punjab	Multan	Pakpattan	Hurt	409	1419000	28.82311487
2002	Punjab	Multan	Pakpattan	Rioting	0	1419000	0
2002	Punjab	Multan	Pakpattan	Assault on Govt. Servants	13	1419000	0.916138125
2002	Punjab	Multan	Pakpattan	Rape	59	1419000	4.157857646
2002	Punjab	Multan	Pakpattan	Kidnapping/ Abduction	141	1419000	9.936575053
2002	Punjab	Multan	Pakpattan	Dacoity	15	1419000	1.057082452
2002	Punjab	Multan	Pakpattan	Robbery	65	1419000	4.580690627
2002	Punjab	Multan	Pakpattan	Burglary	107	1419000	7.540521494
2002	Punjab	Multan	Pakpattan	Motor Vehicles Theft	33	1419000	2.325581395
2002	Punjab	Multan	Pakpattan	Cattle Theft	85	1419000	5.990133897
2002	Punjab	Multan	Pakpattan	Ordinary Thefts	122	1419000	8.597603946
2002	Punjab	Multan	Pakpattan	Misc.	2364	1419000	166.5961945
2002	Punjab	Rawalpindi	Rawalpindi	All Reported	11920	3744000	318.3760684
2002	Punjab	Rawalpindi	Rawalpindi	Murder	190	3744000	5.074786325
2002	Punjab	Rawalpindi	Rawalpindi	Attempted Murder	296	3744000	7.905982906
2002	Punjab	Rawalpindi	Rawalpindi	Hurt	855	3744000	22.83653846
2002	Punjab	Rawalpindi	Rawalpindi	Rioting	31	3744000	0.827991453
2002	Punjab	Rawalpindi	Rawalpindi	Assault on Govt. Servants	55	3744000	1.469017094
2002	Punjab	Rawalpindi	Rawalpindi	Rape	28	3744000	0.747863248
2002	Punjab	Rawalpindi	Rawalpindi	Kidnapping/ Abduction	181	3744000	4.834401709
2002	Punjab	Rawalpindi	Rawalpindi	Dacoity	16	3744000	0.427350427
2002	Punjab	Rawalpindi	Rawalpindi	Robbery	124	3744000	3.311965812
2002	Punjab	Rawalpindi	Rawalpindi	Burglary	523	3744000	13.96901709
2002	Punjab	Rawalpindi	Rawalpindi	Motor Vehicles Theft	593	3744000	15.83867521
2002	Punjab	Rawalpindi	Rawalpindi	Cattle Theft	56	3744000	1.495726496
2002	Punjab	Rawalpindi	Rawalpindi	Ordinary Thefts	120	3744000	3.205128205
2002	Punjab	Rawalpindi	Rawalpindi	Misc.	8852	3744000	236.4316239
2002	Punjab	Rawalpindi	Attock	All Reported	3480	1391000	250.1797268
2002	Punjab	Rawalpindi	Attock	Murder	81	1391000	5.823148814
2002	Punjab	Rawalpindi	Attock	Attempted Murder	88	1391000	6.326383896
2002	Punjab	Rawalpindi	Attock	Hurt	315	1391000	22.64557872
2002	Punjab	Rawalpindi	Attock	Rioting	3	1391000	0.215672178
2002	Punjab	Rawalpindi	Attock	Assault on Govt. Servants	26	1391000	1.869158879
2002	Punjab	Rawalpindi	Attock	Rape	7	1391000	0.503235083
2002	Punjab	Rawalpindi	Attock	Kidnapping/ Abduction	31	1391000	2.228612509
2002	Punjab	Rawalpindi	Attock	Dacoity	0	1391000	0
2002	Punjab	Rawalpindi	Attock	Robbery	14	1391000	1.006470165
2002	Punjab	Rawalpindi	Attock	Burglary	79	1391000	5.679367362
2002	Punjab	Rawalpindi	Attock	Motor Vehicles Theft	20	1391000	1.437814522
2002	Punjab	Rawalpindi	Attock	Cattle Theft	15	1391000	1.078360891
2002	Punjab	Rawalpindi	Attock	Ordinary Thefts	21	1391000	1.509705248
2002	Punjab	Rawalpindi	Attock	Misc.	2780	1391000	199.8562185
2002	Punjab	Rawalpindi	Chakwal	All Reported	1883	1171000	160.8027327
2002	Punjab	Rawalpindi	Chakwal	Murder	41	1171000	3.501280956
2002	Punjab	Rawalpindi	Chakwal	Attempted Murder	48	1171000	4.099060632
2002	Punjab	Rawalpindi	Chakwal	Hurt	279	1171000	23.82578992
2002	Punjab	Rawalpindi	Chakwal	Rioting	0	1171000	0
2002	Punjab	Rawalpindi	Chakwal	Assault on Govt. Servants	14	1171000	1.195559351
2002	Punjab	Rawalpindi	Chakwal	Rape	11	1171000	0.939368061
2002	Punjab	Rawalpindi	Chakwal	Kidnapping/ Abduction	23	1171000	1.964133219
2002	Punjab	Rawalpindi	Chakwal	Dacoity	8	1171000	0.683176772
2002	Punjab	Rawalpindi	Chakwal	Robbery	21	1171000	1.793339026
2002	Punjab	Rawalpindi	Chakwal	Burglary	102	1171000	8.710503843
2002	Punjab	Rawalpindi	Chakwal	Motor Vehicles Theft	31	1171000	2.647309991
2002	Punjab	Rawalpindi	Chakwal	Cattle Theft	24	1171000	2.049530316
2002	Punjab	Rawalpindi	Chakwal	Ordinary Thefts	15	1171000	1.280956447
2002	Punjab	Rawalpindi	Chakwal	Misc.	1266	1171000	108.1127242
2002	Punjab	Rawalpindi	Jhelum	All Reported	1897	1017000	186.5290069
2002	Punjab	Rawalpindi	Jhelum	Murder	41	1017000	4.031465093
2002	Punjab	Rawalpindi	Jhelum	Attempted Murder	56	1017000	5.506391347
2002	Punjab	Rawalpindi	Jhelum	Hurt	260	1017000	25.5653884
2002	Punjab	Rawalpindi	Jhelum	Rioting	7	1017000	0.688298918
2002	Punjab	Rawalpindi	Jhelum	Assault on Govt. Servants	24	1017000	2.359882006
2002	Punjab	Rawalpindi	Jhelum	Rape	10	1017000	0.983284169
2002	Punjab	Rawalpindi	Jhelum	Kidnapping/ Abduction	22	1017000	2.163225172
2002	Punjab	Rawalpindi	Jhelum	Dacoity	4	1017000	0.393313668
2002	Punjab	Rawalpindi	Jhelum	Robbery	20	1017000	1.966568338
2002	Punjab	Rawalpindi	Jhelum	Burglary	125	1017000	12.29105211
2002	Punjab	Rawalpindi	Jhelum	Motor Vehicles Theft	42	1017000	4.12979351
2002	Punjab	Rawalpindi	Jhelum	Cattle Theft	26	1017000	2.55653884
2002	Punjab	Rawalpindi	Jhelum	Ordinary Thefts	22	1017000	2.163225172
2002	Punjab	Rawalpindi	Jhelum	Misc.	1238	1017000	121.7305801
2002	Punjab	Sargodha	Sargodha	All Reported	7157	2879000	248.5932615
2002	Punjab	Sargodha	Sargodha	Murder	217	2879000	7.537339354
2002	Punjab	Sargodha	Sargodha	Attempted Murder	244	2879000	8.475164988
2002	Punjab	Sargodha	Sargodha	Hurt	1039	2879000	36.08891976
2002	Punjab	Sargodha	Sargodha	Rioting	13	2879000	0.451545676
2002	Punjab	Sargodha	Sargodha	Assault on Govt. Servants	45	2879000	1.563042723
2002	Punjab	Sargodha	Sargodha	Rape	59	2879000	2.049322681
2002	Punjab	Sargodha	Sargodha	Kidnapping/ Abduction	141	2879000	4.897533866
2002	Punjab	Sargodha	Sargodha	Dacoity	11	2879000	0.38207711
2002	Punjab	Sargodha	Sargodha	Robbery	155	2879000	5.383813824
2002	Punjab	Sargodha	Sargodha	Burglary	430	2879000	14.93574158
2002	Punjab	Sargodha	Sargodha	Motor Vehicles Theft	150	2879000	5.210142411
2002	Punjab	Sargodha	Sargodha	Cattle Theft	257	2879000	8.926710663
2002	Punjab	Sargodha	Sargodha	Ordinary Thefts	40	2879000	1.389371309
2002	Punjab	Sargodha	Sargodha	Misc.	4356	2879000	151.3025356
2002	Punjab	Sargodha	Bhakkar	All Reported	1605	1169000	137.2968349
2002	Punjab	Sargodha	Bhakkar	Murder	36	1169000	3.079555175
2002	Punjab	Sargodha	Bhakkar	Attempted Murder	57	1169000	4.875962361
2002	Punjab	Sargodha	Bhakkar	Hurt	191	1169000	16.33875107
2002	Punjab	Sargodha	Bhakkar	Rioting	0	1169000	0
2002	Punjab	Sargodha	Bhakkar	Assault on Govt. Servants	14	1169000	1.19760479
2002	Punjab	Sargodha	Bhakkar	Rape	23	1169000	1.967493584
2002	Punjab	Sargodha	Bhakkar	Kidnapping/ Abduction	45	1169000	3.849443969
2002	Punjab	Sargodha	Bhakkar	Dacoity	2	1169000	0.171086399
2002	Punjab	Sargodha	Bhakkar	Robbery	17	1169000	1.454234388
2002	Punjab	Sargodha	Bhakkar	Burglary	62	1169000	5.303678358
2002	Punjab	Sargodha	Bhakkar	Motor Vehicles Theft	16	1169000	1.368691189
2002	Punjab	Sargodha	Bhakkar	Cattle Theft	13	1169000	1.112061591
2002	Punjab	Sargodha	Bhakkar	Ordinary Thefts	21	1169000	1.796407186
2002	Punjab	Sargodha	Bhakkar	Misc.	1108	1169000	94.78186484
2002	Punjab	Sargodha	Khushab	All Reported	1628	981000	165.9531091
2002	Punjab	Sargodha	Khushab	Murder	44	981000	4.485219164
2002	Punjab	Sargodha	Khushab	Attempted Murder	41	981000	4.179408767
2002	Punjab	Sargodha	Khushab	Hurt	253	981000	25.79001019
2002	Punjab	Sargodha	Khushab	Rioting	9	981000	0.917431193
2002	Punjab	Sargodha	Khushab	Assault on Govt. Servants	12	981000	1.22324159
2002	Punjab	Sargodha	Khushab	Rape	10	981000	1.019367992
2002	Punjab	Sargodha	Khushab	Kidnapping/ Abduction	37	981000	3.77166157
2002	Punjab	Sargodha	Khushab	Dacoity	3	981000	0.305810398
2002	Punjab	Sargodha	Khushab	Robbery	29	981000	2.956167176
2002	Punjab	Sargodha	Khushab	Burglary	47	981000	4.791029562
2002	Punjab	Sargodha	Khushab	Motor Vehicles Theft	19	981000	1.936799185
2002	Punjab	Sargodha	Khushab	Cattle Theft	20	981000	2.038735984
2002	Punjab	Sargodha	Khushab	Ordinary Thefts	6	981000	0.611620795
2002	Punjab	Sargodha	Khushab	Misc.	1098	981000	111.9266055
2002	Punjab	Sargodha	Mianwali	All Reported	3569	1158000	308.2037997
2002	Punjab	Sargodha	Mianwali	Murder	65	1158000	5.613126079
2002	Punjab	Sargodha	Mianwali	Attempted Murder	150	1158000	12.95336788
2002	Punjab	Sargodha	Mianwali	Hurt	399	1158000	34.45595855
2002	Punjab	Sargodha	Mianwali	Rioting	1	1158000	0.086355786
2002	Punjab	Sargodha	Mianwali	Assault on Govt. Servants	17	1158000	1.468048359
2002	Punjab	Sargodha	Mianwali	Rape	9	1158000	0.777202073
2002	Punjab	Sargodha	Mianwali	Kidnapping/ Abduction	42	1158000	3.626943005
2002	Punjab	Sargodha	Mianwali	Dacoity	0	1158000	0
2002	Punjab	Sargodha	Mianwali	Robbery	27	1158000	2.331606218
2002	Punjab	Sargodha	Mianwali	Burglary	71	1158000	6.131260794
2002	Punjab	Sargodha	Mianwali	Motor Vehicles Theft	20	1158000	1.727115717
2002	Punjab	Sargodha	Mianwali	Cattle Theft	19	1158000	1.640759931
2002	Punjab	Sargodha	Mianwali	Ordinary Thefts	7	1158000	0.604490501
2002	Punjab	Sargodha	Mianwali	Misc.	2742	1158000	236.7875648
2004	Punjab	Bahawalpur	Bahawalpur	All Reported	2238	2859000	78.27911857
2004	Punjab	Bahawalpur	Bahawalpur	Murder	95	2859000	3.322840154
2004	Punjab	Bahawalpur	Bahawalpur	Attempted Murder	237	2859000	8.289611752
2004	Punjab	Bahawalpur	Bahawalpur	Hurt	729	2859000	25.49842602
2004	Punjab	Bahawalpur	Bahawalpur	Rioting	10	2859000	0.349772648
2004	Punjab	Bahawalpur	Bahawalpur	Assault on Govt. Servants	336	2859000	11.75236097
2004	Punjab	Bahawalpur	Bahawalpur	Rape	67	2859000	2.34347674
2004	Punjab	Bahawalpur	Bahawalpur	Kidnapping/ Abduction	354	2859000	12.38195173
2004	Punjab	Bahawalpur	Bahawalpur	Dacoity	25	2859000	0.874431619
2004	Punjab	Bahawalpur	Bahawalpur	Robbery	182	2859000	6.36586219
2004	Punjab	Bahawalpur	Bahawalpur	Burglary	528	2859000	18.4679958
2004	Punjab	Bahawalpur	Bahawalpur	Motor Vehicles Theft	108	2859000	3.777544596
2004	Punjab	Bahawalpur	Bahawalpur	Cattle Theft	276	2859000	9.653725079
2004	Punjab	Bahawalpur	Bahawalpur	Ordinary Thefts	597	2859000	20.88142707
2004	Punjab	Bahawalpur	Bahawalpur	Misc.	1306	2859000	45.6803078
2004	Punjab	Bahawalpur	Bahawalnagar	All Reported	6723	2339000	287.4305259
2004	Punjab	Bahawalpur	Bahawalnagar	Murder	100	2339000	4.275331338
2004	Punjab	Bahawalpur	Bahawalnagar	Attempted Murder	170	2339000	7.268063275
2004	Punjab	Bahawalpur	Bahawalnagar	Hurt	706	2339000	30.18383925
2004	Punjab	Bahawalpur	Bahawalnagar	Rioting	17	2339000	0.726806327
2004	Punjab	Bahawalpur	Bahawalnagar	Assault on Govt. Servants	32	2339000	1.368106028
2004	Punjab	Bahawalpur	Bahawalnagar	Rape	46	2339000	1.966652416
2004	Punjab	Bahawalpur	Bahawalnagar	Kidnapping/ Abduction	224	2339000	9.576742198
2004	Punjab	Bahawalpur	Bahawalnagar	Dacoity	46	2339000	1.966652416
2004	Punjab	Bahawalpur	Bahawalnagar	Robbery	116	2339000	4.959384352
2004	Punjab	Bahawalpur	Bahawalnagar	Burglary	264	2339000	11.28687473
2004	Punjab	Bahawalpur	Bahawalnagar	Motor Vehicles Theft	51	2339000	2.180418982
2004	Punjab	Bahawalpur	Bahawalnagar	Cattle Theft	282	2339000	12.05643437
2004	Punjab	Bahawalpur	Bahawalnagar	Ordinary Thefts	488	2339000	20.86361693
2004	Punjab	Bahawalpur	Bahawalnagar	Misc.	4181	2339000	178.7516032
2004	Punjab	Bahawalpur	R.Y.Khan	All Reported	9065	3712000	244.2079741
2004	Punjab	Bahawalpur	R.Y.Khan	Murder	158	3712000	4.256465517
2004	Punjab	Bahawalpur	R.Y.Khan	Attempted Murder	181	3712000	4.876077586
2004	Punjab	Bahawalpur	R.Y.Khan	Hurt	685	3712000	18.45366379
2004	Punjab	Bahawalpur	R.Y.Khan	Rioting	27	3712000	0.72737069
2004	Punjab	Bahawalpur	R.Y.Khan	Assault on Govt. Servants	39	3712000	1.050646552
2004	Punjab	Bahawalpur	R.Y.Khan	Rape	100	3712000	2.693965517
2004	Punjab	Bahawalpur	R.Y.Khan	Kidnapping/ Abduction	309	3712000	8.324353448
2004	Punjab	Bahawalpur	R.Y.Khan	Dacoity	46	3712000	1.239224138
2004	Punjab	Bahawalpur	R.Y.Khan	Robbery	4	3712000	0.107758621
2004	Punjab	Bahawalpur	R.Y.Khan	Burglary	396	3712000	10.66810345
2004	Punjab	Bahawalpur	R.Y.Khan	Motor Vehicles Theft	206	3712000	5.549568966
2004	Punjab	Bahawalpur	R.Y.Khan	Cattle Theft	402	3712000	10.82974138
2004	Punjab	Bahawalpur	R.Y.Khan	Ordinary Thefts	695	3712000	18.72306034
2004	Punjab	Bahawalpur	R.Y.Khan	Misc.	5817	3712000	156.7079741
2004	Punjab	Dera Ghazi Khan	D.G.Khan	All Reported	3046	1954000	155.8853634
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Murder	58	1954000	2.968270215
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Attempted Murder	74	1954000	3.787103378
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Hurt	520	1954000	26.61207779
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Rioting	3	1954000	0.153531218
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Assault on Govt. Servants	18	1954000	0.921187308
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Rape	33	1954000	1.688843398
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Kidnapping/ Abduction	74	1954000	3.787103378
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Dacoity	9	1954000	0.460593654
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Robbery	56	1954000	2.86591607
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Burglary	145	1954000	7.420675537
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Motor Vehicles Theft	74	1954000	3.787103378
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Cattle Theft	114	1954000	5.834186285
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Ordinary Thefts	332	1954000	16.99078813
2004	Punjab	Dera Ghazi Khan	D.G.Khan	Misc.	1536	1954000	78.60798362
2004	Punjab	Dera Ghazi Khan	Layyah	All Reported	2672	1319000	202.5777104
2004	Punjab	Dera Ghazi Khan	Layyah	Murder	34	1319000	2.577710387
2004	Punjab	Dera Ghazi Khan	Layyah	Attempted Murder	34	1319000	2.577710387
2004	Punjab	Dera Ghazi Khan	Layyah	Hurt	299	1319000	22.6686884
2004	Punjab	Dera Ghazi Khan	Layyah	Rioting	1	1319000	0.075815011
2004	Punjab	Dera Ghazi Khan	Layyah	Assault on Govt. Servants	22	1319000	1.66793025
2004	Punjab	Dera Ghazi Khan	Layyah	Rape	34	1319000	2.577710387
2004	Punjab	Dera Ghazi Khan	Layyah	Kidnapping/ Abduction	94	1319000	7.126611069
2004	Punjab	Dera Ghazi Khan	Layyah	Dacoity	9	1319000	0.682335102
2004	Punjab	Dera Ghazi Khan	Layyah	Robbery	18	1319000	1.364670205
2004	Punjab	Dera Ghazi Khan	Layyah	Burglary	50	1319000	3.790750569
2004	Punjab	Dera Ghazi Khan	Layyah	Motor Vehicles Theft	25	1319000	1.895375284
2004	Punjab	Dera Ghazi Khan	Layyah	Cattle Theft	59	1319000	4.473085671
2004	Punjab	Dera Ghazi Khan	Layyah	Ordinary Thefts	335	1319000	25.39802881
2004	Punjab	Dera Ghazi Khan	Layyah	Misc.	1658	1319000	125.7012889
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	All Reported	6087	3145000	193.54531
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Murder	120	3145000	3.815580286
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Attempted Murder	144	3145000	4.578696343
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Hurt	810	3145000	25.75516693
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Rioting	2	3145000	0.063593005
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Assault on Govt. Servants	10	3145000	0.317965024
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Rape	122	3145000	3.879173291
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Kidnapping/ Abduction	253	3145000	8.044515103
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Dacoity	48	3145000	1.526232114
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Robbery	142	3145000	4.515103339
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Burglary	385	3145000	12.24165342
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Motor Vehicles Theft	84	3145000	2.6709062
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Cattle Theft	238	3145000	7.567567568
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Ordinary Thefts	732	3145000	23.27503975
2004	Punjab	Dera Ghazi Khan	Muzaffargarh	Misc.	2997	3145000	95.29411765
2004	Punjab	Dera Ghazi Khan	Rajanpur	All Reported	3297	1309000	251.8716578
2004	Punjab	Dera Ghazi Khan	Rajanpur	Murder	102	1309000	7.792207792
2004	Punjab	Dera Ghazi Khan	Rajanpur	Attempted Murder	139	1309000	10.61879297
2004	Punjab	Dera Ghazi Khan	Rajanpur	Hurt	406	1309000	31.01604278
2004	Punjab	Dera Ghazi Khan	Rajanpur	Rioting	10	1309000	0.76394194
2004	Punjab	Dera Ghazi Khan	Rajanpur	Assault on Govt. Servants	24	1309000	1.833460657
2004	Punjab	Dera Ghazi Khan	Rajanpur	Rape	23	1309000	1.757066463
2004	Punjab	Dera Ghazi Khan	Rajanpur	Kidnapping/ Abduction	55	1309000	4.201680672
2004	Punjab	Dera Ghazi Khan	Rajanpur	Dacoity	34	1309000	2.597402597
2004	Punjab	Dera Ghazi Khan	Rajanpur	Robbery	61	1309000	4.660045837
2004	Punjab	Dera Ghazi Khan	Rajanpur	Burglary	181	1309000	13.82734912
2004	Punjab	Dera Ghazi Khan	Rajanpur	Motor Vehicles Theft	43	1309000	3.284950344
2004	Punjab	Dera Ghazi Khan	Rajanpur	Cattle Theft	168	1309000	12.8342246
2004	Punjab	Dera Ghazi Khan	Rajanpur	Ordinary Thefts	265	1309000	20.24446142
2004	Punjab	Dera Ghazi Khan	Rajanpur	Misc.	1786	1309000	136.4400306
2004	Punjab	Faisalabad	Faisalabad	All Reported	21100	6193000	340.7072501
2004	Punjab	Faisalabad	Faisalabad	Murder	458	6193000	7.395446472
2004	Punjab	Faisalabad	Faisalabad	Attempted Murder	492	6193000	7.944453415
2004	Punjab	Faisalabad	Faisalabad	Hurt	1802	6193000	29.097368
2004	Punjab	Faisalabad	Faisalabad	Rioting	0	6193000	0
2004	Punjab	Faisalabad	Faisalabad	Assault on Govt. Servants	109	6193000	1.760051671
2004	Punjab	Faisalabad	Faisalabad	Rape	116	6193000	1.873082513
2004	Punjab	Faisalabad	Faisalabad	Kidnapping/ Abduction	589	6193000	9.51073793
2004	Punjab	Faisalabad	Faisalabad	Dacoity	108	6193000	1.743904408
2004	Punjab	Faisalabad	Faisalabad	Robbery	542	6193000	8.751816567
2004	Punjab	Faisalabad	Faisalabad	Burglary	568	6193000	9.171645406
2004	Punjab	Faisalabad	Faisalabad	Motor Vehicles Theft	483	6193000	7.799128048
2004	Punjab	Faisalabad	Faisalabad	Cattle Theft	1233	6193000	19.90957533
2004	Punjab	Faisalabad	Faisalabad	Ordinary Thefts	1328	6193000	21.44356532
2004	Punjab	Faisalabad	Faisalabad	Misc.	13272	6193000	214.3064751
2004	Punjab	Faisalabad	Jhang	All Reported	9298	3174000	292.9426591
2004	Punjab	Faisalabad	Jhang	Murder	177	3174000	5.576559546
2004	Punjab	Faisalabad	Jhang	Attempted Murder	173	3174000	5.450535602
2004	Punjab	Faisalabad	Jhang	Hurt	1003	3174000	31.6005041
2004	Punjab	Faisalabad	Jhang	Rioting	0	3174000	0
2004	Punjab	Faisalabad	Jhang	Assault on Govt. Servants	35	3174000	1.102709515
2004	Punjab	Faisalabad	Jhang	Rape	76	3174000	2.394454946
2004	Punjab	Faisalabad	Jhang	Kidnapping/ Abduction	359	3174000	11.31064902
2004	Punjab	Faisalabad	Jhang	Dacoity	89	3174000	2.804032766
2004	Punjab	Faisalabad	Jhang	Robbery	182	3174000	5.734089477
2004	Punjab	Faisalabad	Jhang	Burglary	418	3174000	13.16950221
2004	Punjab	Faisalabad	Jhang	Motor Vehicles Theft	85	3174000	2.678008822
2004	Punjab	Faisalabad	Jhang	Cattle Theft	548	3174000	17.2652804
2004	Punjab	Faisalabad	Jhang	Ordinary Thefts	744	3174000	23.44045369
2004	Punjab	Faisalabad	Jhang	Misc.	5409	3174000	170.415879
2004	Punjab	Faisalabad	T.T.Singh	All Reported	3992	1813000	220.1875345
2004	Punjab	Faisalabad	T.T.Singh	Murder	92	1813000	5.074462217
2004	Punjab	Faisalabad	T.T.Singh	Attempted Murder	97	1813000	5.350248207
2004	Punjab	Faisalabad	T.T.Singh	Hurt	370	1813000	20.40816327
2004	Punjab	Faisalabad	T.T.Singh	Rioting	0	1813000	0
2004	Punjab	Faisalabad	T.T.Singh	Assault on Govt. Servants	26	1813000	1.434087148
2004	Punjab	Faisalabad	T.T.Singh	Rape	30	1813000	1.65471594
2004	Punjab	Faisalabad	T.T.Singh	Kidnapping/ Abduction	107	1813000	5.901820188
2004	Punjab	Faisalabad	T.T.Singh	Dacoity	27	1813000	1.489244346
2004	Punjab	Faisalabad	T.T.Singh	Robbery	115	1813000	6.343077772
2004	Punjab	Faisalabad	T.T.Singh	Burglary	102	1813000	5.626034197
2004	Punjab	Faisalabad	T.T.Singh	Motor Vehicles Theft	41	1813000	2.261445119
2004	Punjab	Faisalabad	T.T.Singh	Cattle Theft	108	1813000	5.956977386
